TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
2,201,02:30,5.34,4.0,2.63,14.84,234.88,0.49,0.49,0.49,-146.83,423.37
2,201,02:40,5.39,2.66,2.74,15.56,241.32,0.37,0.37,0.37,-125.41,360.72
2,201,02:50,4.72,0.3,2.8,16.3,243.2,0.49,0.49,0.49,-91.45,259.19
2,201,03:00,3.72,6.3,2.8,16.35,244.37,0.49,0.49,0.49,-54.51,152.41
2,201,03:10,3.45,0.03,2.86,17.55,253.49,0.49,0.49,0.49,-48.34,140.32
2,201,03:20,3.66,-1.48,2.97,17.39,253.49,0.49,0.49,0.49,-58.38,161.4
2,201,03:30,3.73,-3.8,3.06,17.32,253.49,0.49,0.49,0.49,-55.51,148.91
2,201,03:40,3.54,-5.98,3.01,17.99,253.18,0.49,0.49,0.49,-35.64,116.76
2,201,03:50,3.75,-0.68,3.0,17.42,243.2,0.49,0.49,0.49,-31.75,149.63
2,201,04:00,3.51,-2.65,3.0,18.16,243.2,0.49,0.49,0.49,-35.49,123.43
2,201,04:10,3.65,-4.29,3.09,17.38,243.2,0.49,0.49,0.49,-44.58,142.55
2,201,04:20,3.91,-7.26,2.97,18.07,243.2,0.49,0.49,0.49,-49.24,143.52
2,201,04:30,3.71,-6.52,2.8,17.45,243.2,0.49,0.49,0.49,-51.08,128.49
2,201,04:40,2.69,-5.5,2.56,18.42,239.98,0.49,0.49,0.49,-25.34,53.88
2,201,04:50,2.14,1.49,2.34,17.66,232.92,0.52,0.52,0.52,-14.2,46.8
2,201,05:00,2.92,-6.88,2.12,18.74,232.92,0.53,0.53,0.53,-18.76,53.21
2,201,05:10,3.5,-5.0,1.94,18.2,222.06,0.53,0.53,0.53,-18.75,121.95
2,201,05:20,3.35,-2.63,1.81,17.87,220.98,0.53,0.53,0.53,-40.65,143.97
2,201,05:30,3.39,-2.15,1.75,17.31,220.98,0.52,0.52,0.52,-25.67,137.14
2,201,05:40,3.58,-6.47,1.57,17.99,220.98,0.52,0.52,0.51,-41.31,124.4
2,201,05:50,2.82,-0.34,1.29,16.95,220.98,0.52,0.52,0.52,-29.35,91.3
2,201,06:00,2.71,1.12,1.03,18.23,229.6,0.52,0.52,0.51,-25.53,81.25
2,201,06:10,3.32,4.09,0.77,17.03,232.07,0.52,0.51,0.51,-17.46,147.82
2,201,06:20,3.48,4.47,0.59,17.02,241.8,0.52,0.51,0.51,-38.73,157.57
2,201,06:30,2.84,7.65,0.5,17.02,241.8,0.52,0.51,0.51,-31.57,133.72
2,201,06:40,2.6,8.78,0.55,16.7,243.18,0.52,0.52,0.51,-21.39,87.0
2,201,06:50,3.72,-5.76,0.61,17.53,248.84,0.52,0.52,0.51,-23.29,134.22
2,201,07:00,3.38,1.11,0.7,16.64,243.83,0.52,0.52,0.51,-33.37,147.72
2,201,07:10,3.04,0.39,0.67,17.41,243.83,0.52,0.52,0.51,-4.6,129.66
2,201,07:20,3.54,-3.55,0.47,16.39,243.83,0.52,0.52,0.51,-17.25,146.61
2,201,07:30,3.65,-6.69,0.22,16.9,243.83,0.52,0.52,0.51,-46.9,147.07
2,201,07:40,3.22,0.48,0.1,16.65,243.83,0.52,0.52,0.51,-28.77,145.22
2,201,07:50,3.27,0.96,-0.07,16.31,243.83,0.52,0.52,0.51,-33.74,113.0
2,201,08:00,2.33,-5.09,-0.17,17.12,243.83,0.52,0.52,0.51,-18.45,63.99
2,201,08:10,2.79,-3.83,-0.23,17.45,243.83,0.52,0.52,0.51,-22.39,96.88
2,201,08:20,3.16,-4.72,-0.44,16.98,243.83,0.52,0.52,0.51,-53.61,144.6
2,201,08:30,2.62,4.19,-0.5,16.45,243.83,0.52,0.52,0.51,-37.99,116.95
2,201,08:40,2.31,4.73,-0.57,17.38,244.04,0.52,0.52,0.51,-26.48,102.58
2,201,08:50,2.6,3.1,-0.57,16.5,256.1,0.52,0.52,0.52,-29.33,96.57
2,201,09:00,2.58,-6.25,-0.88,17.44,245.39,0.53,0.53,0.54,-28.82,88.09
2,201,09:10,2.55,4.74,-1.01,16.45,251.91,0.53,0.53,0.54,-26.13,89.3
2,201,09:20,2.96,-1.45,-0.76,17.42,267.81,0.53,0.53,0.54,-19.66,87.49
2,201,09:30,2.73,-8.68,-0.41,16.93,268.5,0.53,0.53,0.54,-15.46,55.31
2,201,09:40,2.78,-9.3,-0.2,17.56,268.5,0.53,0.53,0.54,-13.13,61.13
2,201,09:50,3.07,-4.56,-0.01,17.97,268.5,0.53,0.53,0.54,-5.21,81.25
2,201,10:00,2.73,-6.34,0.1,17.11,258.27,0.53,0.53,0.53,-13.75,66.04
2,201,10:10,2.03,5.08,0.23,18.53,243.83,12.15,12.17,12.17,-13.02,48.97
2,201,10:20,2.8,8.97,0.28,19.26,246.1,80.48,80.69,80.68,-0.31,-0.3
2,201,10:30,3.45,-6.73,0.15,18.6,258.04,0.97,0.97,0.97,-13.19,101.46
2,201,10:40,3.38,-4.16,0.03,17.41,250.55,76.26,76.38,76.38,-3.91,13.23
2,201,10:50,2.83,-7.78,0.1,17.6,250.55,90.23,90.38,90.38,-0.3,-0.3
2,201,11:00,0.0,0.0,0.0,-256.12,234.9,0.0,0.0,0.0,0.0,0.0
2,201,11:10,0.0,0.0,0.0,-257.13,235.82,0.0,0.0,0.0,0.0,0.0
2,201,11:20,0.0,0.0,0.0,-272.72,250.11,0.0,0.0,0.0,0.0,0.0
2,201,11:30,,,,,,,,,,
2,201,11:40,,,,,,,,,,
2,201,11:50,,,,,,,,,,
2,201,12:00,,,,,,,,,,
2,201,12:10,,,,,,,,,,
2,201,12:20,,,,,,,,,,
2,201,12:30,,,,,,,,,,
2,201,12:40,,,,,,,,,,
2,201,12:50,,,,,,,,,,
2,201,13:00,,,,,,,,,,
2,201,13:10,,,,,,,,,,
2,201,13:20,,,,,,,,,,
2,201,13:30,,,,,,,,,,
2,201,13:40,,,,,,,,,,
2,201,13:50,,,,,,,,,,
2,201,14:00,,,,,,,,,,
2,201,14:10,,,,,,,,,,
2,201,14:20,,,,,,,,,,
2,201,14:30,,,,,,,,,,
2,201,14:40,,,,,,,,,,
2,201,14:50,,,,,,,,,,
2,201,15:00,,,,,,,,,,
2,201,15:10,,,,,,,,,,
2,201,15:20,,,,,,,,,,
2,201,15:30,,,,,,,,,,
2,201,15:40,,,,,,,,,,
2,201,15:50,,,,,,,,,,
2,201,16:00,,,,,,,,,,
2,201,16:10,,,,,,,,,,
2,201,16:20,,,,,,,,,,
2,201,16:30,,,,,,,,,,
2,201,16:40,,,,,,,,,,
2,201,16:50,,,,,,,,,,
2,201,17:00,5.59,-28.45,5.75,14.17,248.21,89.43,0.0,89.55,0.0,0.0
2,201,17:10,4.96,-25.43,5.8,14.22,250.5,90.26,0.0,90.38,0.0,0.0
2,201,17:20,4.95,-23.13,5.86,14.22,250.5,90.26,0.0,90.38,0.0,0.0
2,201,17:30,5.18,-22.37,5.9,14.16,250.5,90.26,0.0,90.38,0.0,0.0
2,201,17:40,5.08,-22.51,5.9,13.88,250.5,90.26,0.0,90.38,0.0,0.0
2,201,17:50,5.32,-24.59,5.9,13.65,250.5,90.26,39.72,90.38,0.0,0.0
2,201,18:00,5.48,-23.48,5.9,13.44,250.5,90.26,90.39,90.38,0.0,0.0
2,201,18:10,5.0,-27.35,5.9,13.23,250.5,90.26,90.39,90.38,0.0,0.0
2,201,18:20,3.76,-30.05,5.8,13.16,250.5,90.26,90.39,90.38,0.0,0.0
2,201,18:30,3.54,-33.1,5.79,13.08,250.5,90.26,90.39,90.38,0.0,0.0
2,201,18:40,3.6,-32.46,5.7,12.91,250.5,90.26,90.39,90.38,0.0,0.0
2,201,18:50,3.04,-34.26,5.64,12.86,250.5,90.26,90.39,90.38,0.0,0.0
2,201,19:00,2.58,-32.79,5.53,12.74,250.5,90.26,90.42,90.38,0.0,0.0
2,201,19:10,2.4,-35.33,5.3,12.6,250.5,90.27,90.48,90.38,0.0,0.0
2,201,19:20,2.21,-31.57,5.3,12.63,250.5,90.27,90.48,90.38,0.0,0.0
2,201,19:30,1.88,-27.84,4.27,-40.14,250.46,73.57,73.72,73.65,0.0,0.0
2,201,19:40,2.54,-34.28,5.29,12.6,250.45,90.29,90.47,90.38,0.0,0.0
2,201,19:50,2.52,-36.22,5.26,12.73,250.46,90.29,90.48,90.38,0.0,0.0
2,201,20:00,1.89,-38.52,5.18,12.78,250.46,90.29,90.48,90.38,0.0,0.0
2,201,20:10,1.81,-40.7,5.09,12.8,250.46,90.29,90.48,90.38,0.0,0.0
2,201,20:20,1.7,-37.14,5.0,12.8,250.46,90.29,90.48,90.38,0.0,0.0
2,201,20:30,1.85,-36.69,5.0,12.8,250.46,90.29,90.48,90.38,0.0,0.0
2,201,20:40,1.86,-35.24,4.94,12.8,250.46,90.29,90.48,90.38,0.0,0.0
2,201,20:50,1.32,-21.18,4.82,12.77,250.46,90.29,90.48,90.38,0.0,0.0
2,201,21:00,1.92,41.03,4.47,12.64,250.46,90.29,90.48,90.38,0.0,0.0
2,201,21:10,2.15,42.79,4.25,12.4,250.46,90.29,90.48,90.38,0.0,0.0
2,201,21:20,2.11,41.79,4.22,12.3,250.46,90.29,90.48,90.38,0.0,0.0
2,201,21:30,2.06,28.76,4.37,12.44,250.45,90.29,90.47,90.38,0.0,0.0
2,201,21:40,1.86,22.09,4.4,12.55,250.46,90.29,90.48,90.38,0.0,0.0
2,201,21:50,1.66,21.82,4.49,12.6,250.46,90.29,90.48,90.38,0.0,0.0
2,201,22:00,1.32,24.39,4.53,12.7,250.46,90.29,90.48,90.38,0.0,0.0
2,201,22:10,1.2,34.54,4.52,12.58,250.46,90.29,90.48,90.38,0.0,0.0
2,201,22:20,0.82,18.23,4.5,12.6,250.46,90.29,90.48,90.38,0.0,0.0
2,201,22:30,1.16,44.44,4.41,12.48,250.46,90.29,90.48,90.38,0.0,0.0
2,201,22:40,0.84,51.82,4.3,12.4,250.46,90.29,90.48,90.38,0.0,0.0
2,201,22:50,0.63,57.13,4.34,12.33,250.46,90.29,90.48,90.38,0.0,0.0
2,201,23:00,0.42,73.75,4.4,12.3,250.46,90.29,90.48,90.38,0.0,0.0
2,201,23:10,0.2,51.2,4.42,12.3,250.46,90.29,90.48,90.38,0.0,0.0
2,201,23:20,0.11,-39.02,4.4,12.3,250.46,90.29,90.48,90.38,0.0,0.0
2,201,23:30,0.36,59.59,4.47,12.21,250.46,90.29,90.48,90.38,0.0,0.0
2,201,23:40,0.42,125.96,4.49,12.19,250.46,90.29,90.48,90.38,0.0,0.0
2,201,23:50,0.52,135.21,4.4,12.14,250.46,90.29,90.48,90.38,0.0,0.0
2,202,00:00,0.98,48.38,4.12,12.03,250.46,90.29,90.48,90.38,0.0,0.0
2,202,00:10,1.64,-22.88,3.7,11.93,250.46,90.29,90.48,90.38,0.0,0.0
2,202,00:20,1.81,-58.59,3.29,11.7,250.46,90.29,90.48,90.38,0.0,0.0
2,202,00:30,2.97,89.69,3.02,11.45,233.81,90.29,90.48,90.38,0.0,0.0
2,202,00:40,2.52,-33.54,2.9,11.72,89.85,86.63,86.77,86.72,0.0,0.0
2,202,00:50,1.87,3.5,2.81,11.98,62.5,85.28,85.28,85.29,0.0,0.0
2,202,01:00,1.78,2.56,2.73,11.9,62.5,90.38,90.38,90.39,0.0,0.0
2,202,01:10,1.84,4.49,2.8,11.89,62.5,90.38,90.38,90.39,0.0,0.0
2,202,01:20,2.03,13.0,2.66,11.69,62.5,90.38,90.38,90.39,0.0,0.0
2,202,01:30,1.75,10.18,2.57,11.51,62.5,90.38,90.38,90.39,0.0,0.0
2,202,01:40,1.82,-5.14,2.46,11.4,62.5,90.38,90.38,90.39,0.0,0.0
2,202,01:50,2.01,-9.9,2.4,11.25,62.5,90.38,90.38,90.39,0.0,0.0
2,202,02:00,2.38,-17.18,2.4,11.11,62.5,90.38,90.38,90.39,0.0,0.0
2,202,02:10,2.03,-15.32,2.51,11.06,62.5,90.38,90.38,90.39,0.0,0.0
2,202,02:20,1.87,-18.83,2.68,10.9,62.5,90.38,90.38,90.39,0.0,0.0
2,202,02:30,1.77,-15.05,2.86,10.9,62.5,90.38,90.38,90.39,0.0,0.0
2,202,02:40,2.18,-20.0,2.99,10.88,62.5,90.38,90.38,90.39,0.0,0.0
2,202,02:50,2.02,-19.14,3.0,10.8,62.5,90.38,90.38,90.39,0.0,0.0
2,202,03:00,1.94,-19.56,3.05,10.8,62.5,90.38,90.38,90.39,0.0,0.0
2,202,03:10,1.81,-11.03,3.14,10.8,62.5,90.38,90.38,90.39,0.0,0.0
2,202,03:20,2.36,-1.49,3.2,10.66,62.5,90.38,90.38,90.39,0.0,0.0
2,202,03:30,3.32,-4.42,3.1,10.68,60.51,24.46,24.46,24.46,-32.88,110.37
2,202,03:40,3.34,-2.96,3.02,12.1,52.17,0.51,0.51,0.51,-66.08,199.31
2,202,03:50,3.56,-6.05,3.08,13.54,52.17,0.57,0.57,0.57,-57.95,209.52
2,202,04:00,3.99,0.92,3.1,14.56,52.17,0.51,0.51,0.51,-73.28,275.19
2,202,04:10,4.59,4.57,3.19,15.24,52.17,0.51,0.51,0.51,-97.91,351.51
2,202,04:20,5.01,-3.11,3.2,15.6,52.17,0.51,0.51,0.51,-101.85,423.32
2,202,04:30,4.94,-4.04,3.2,15.87,52.17,0.51,0.51,0.51,-122.66,398.97
2,202,04:40,5.32,-3.97,3.2,16.22,52.17,0.51,0.51,0.51,-134.27,446.74
2,202,04:50,5.91,-2.05,3.11,15.23,52.17,-0.13,-0.13,-0.13,-145.17,470.74
2,202,05:00,6.15,-0.44,3.1,15.33,52.17,-0.25,-0.25,-0.25,-143.48,499.37
2,202,05:10,6.68,-1.79,3.04,14.98,52.17,-0.99,-0.99,-0.99,-178.67,604.06
2,202,05:20,7.02,0.96,2.92,14.36,52.17,-0.99,-0.99,-0.99,-192.33,660.99
2,202,05:30,7.51,3.72,2.74,14.15,52.17,-0.99,-0.99,-0.99,-257.83,867.69
2,202,05:40,7.74,2.7,2.21,13.91,52.17,-0.99,-0.99,-0.99,-304.22,949.89
2,202,05:50,7.31,4.8,1.75,13.72,53.08,-0.99,-0.99,-0.99,-298.78,865.79
2,202,06:00,7.58,-0.5,1.44,13.44,60.47,5.5,5.5,5.5,-214.92,510.91
2,202,06:10,7.49,-1.52,1.2,13.79,60.47,6.61,6.61,6.61,-160.54,491.26
2,202,06:20,8.39,-2.18,0.99,13.99,60.47,0.86,0.86,0.86,-235.0,843.82
2,202,06:30,8.49,-4.5,0.89,13.33,60.47,-0.96,-0.95,-0.96,-231.18,869.59
2,202,06:40,8.59,-4.82,0.79,13.14,60.47,-0.96,-0.95,-0.96,-243.58,896.83
2,202,06:50,8.64,-7.45,0.7,13.08,60.47,-0.96,-0.95,-0.96,-258.46,856.28
2,202,07:00,8.54,-6.15,0.7,13.04,60.47,-0.96,-0.95,-0.96,-189.69,862.25
2,202,07:10,8.55,-5.83,0.7,13.06,60.47,-0.96,-0.95,-0.96,-225.17,882.33
2,202,07:20,8.41,-6.49,0.7,13.09,60.47,-0.96,-0.95,-0.96,-204.31,858.15
2,202,07:30,8.65,-5.77,0.7,13.15,57.21,-0.96,-0.95,-0.96,-152.89,897.67
2,202,07:40,8.52,-2.55,0.7,13.34,52.13,-0.96,-0.95,-0.96,-137.13,928.67
2,202,07:50,8.85,-2.9,0.7,13.57,52.13,-0.96,-0.95,-0.96,-159.55,1050.18
2,202,08:00,8.67,-1.66,0.73,13.8,52.13,-0.96,-0.95,-0.96,-103.43,1119.95
2,202,08:10,9.04,-1.61,0.8,14.11,52.13,3.45,3.45,3.45,-46.18,1006.1
2,202,08:20,9.24,-1.42,0.76,14.26,52.13,6.26,6.26,6.26,12.57,849.07
2,202,08:30,9.43,-0.89,0.66,14.27,52.13,5.1,5.1,5.1,35.33,1018.38
2,202,08:40,9.57,-0.48,0.55,14.32,52.13,1.77,1.77,1.77,103.91,1278.97
2,202,08:50,9.81,-1.93,0.37,14.39,52.13,0.83,0.83,0.83,175.0,1318.98
2,202,09:00,10.14,-0.91,0.26,14.59,52.13,2.54,2.54,2.54,187.19,1420.42
2,202,09:10,10.51,-3.06,0.15,14.98,52.13,-0.6,-0.6,-0.6,121.97,1388.3
2,202,09:20,10.91,-5.16,0.1,15.1,52.13,-0.99,-0.99,-0.99,163.87,1375.32
2,202,09:30,10.15,-6.2,0.17,15.1,51.52,-0.99,-0.99,-0.99,13.64,1303.46
2,202,09:40,9.15,-3.15,0.2,14.98,44.81,-0.99,-0.99,-0.99,120.76,1234.37
2,202,09:50,8.47,-3.2,0.2,15.09,44.81,-0.99,-0.99,-0.99,148.59,1019.91
2,202,10:00,7.78,-1.39,0.2,14.93,44.81,-0.99,-0.99,-0.99,183.96,882.3
2,202,10:10,7.25,0.73,0.21,14.92,44.81,-0.99,-0.99,-0.99,153.63,829.37
2,202,10:20,7.99,3.05,0.4,15.11,44.81,-0.99,-0.99,-0.99,1.89,1103.02
2,202,10:30,7.94,2.09,0.62,15.21,50.41,-0.99,-0.99,-0.99,-13.82,1042.06
2,202,10:40,7.56,2.58,0.9,15.34,53.18,-0.97,-0.97,-0.97,-99.09,960.3
2,202,10:50,8.01,-1.31,1.13,15.54,61.36,7.97,7.97,7.97,86.14,510.45
2,202,11:00,9.43,-2.79,1.28,15.68,61.42,10.19,10.19,10.19,91.51,522.25
2,202,11:10,9.84,-1.1,1.45,15.71,61.45,10.77,10.77,10.77,97.85,586.06
2,202,11:20,10.3,-1.33,1.66,15.95,61.45,9.59,9.59,9.59,111.24,739.35
2,202,11:30,9.89,-1.35,1.78,15.98,61.45,8.47,8.47,8.47,127.45,784.52
2,202,11:40,8.78,-1.82,2.01,16.05,61.45,5.54,5.54,5.54,138.39,855.29
2,202,11:50,8.91,2.27,2.4,16.2,61.45,6.07,6.07,6.07,106.43,888.83
2,202,12:00,9.68,0.34,2.74,16.61,64.79,6.28,6.28,6.28,84.92,944.26
2,202,12:10,10.0,-1.77,2.96,16.85,63.13,5.09,5.09,5.09,82.21,1120.22
2,202,12:20,10.01,-3.46,3.13,17.06,61.39,1.14,1.14,1.14,156.09,1260.06
2,202,12:30,9.77,0.79,3.33,17.22,64.16,-0.56,-0.56,-0.56,153.57,1344.63
2,202,12:40,10.01,-2.41,3.51,17.67,65.71,-0.18,-0.18,-0.18,149.55,1325.01
2,202,12:50,9.44,1.52,3.71,17.87,64.23,-0.54,-0.54,-0.54,127.11,1281.04
2,202,13:00,9.63,-2.28,3.83,18.18,68.61,0.27,0.27,0.27,137.51,1242.93
2,202,13:10,9.54,-2.64,3.99,18.37,68.61,3.5,3.5,3.5,78.93,1076.7
2,202,13:20,9.1,-1.2,4.21,18.39,66.63,2.87,2.87,2.87,29.0,1043.9
2,202,13:30,8.44,-1.65,4.53,18.5,65.54,1.67,1.67,1.67,-62.19,968.29
2,202,13:40,8.76,0.08,4.81,18.69,56.26,1.61,1.61,1.61,-33.59,1055.29
2,202,13:50,8.47,3.33,5.01,18.75,54.44,-0.66,-0.66,-0.66,0.72,1124.79
2,202,14:00,8.26,-1.17,5.21,19.03,60.23,-0.78,-0.78,-0.78,22.35,988.95
2,202,14:10,7.92,1.41,5.44,19.08,64.71,-0.58,-0.58,-0.58,29.33,929.0
2,202,14:20,7.88,-2.65,5.64,19.06,70.82,-0.6,-0.6,-0.6,-0.42,903.76
2,202,14:30,7.56,0.07,5.78,18.94,65.2,-0.88,-0.88,-0.88,-13.24,807.62
2,202,14:40,7.59,-1.52,5.89,18.85,69.63,-0.67,-0.67,-0.67,-26.04,762.07
2,202,14:50,7.62,0.39,6.04,19.01,65.28,-0.88,-0.88,-0.88,9.65,888.01
2,202,15:00,8.08,-1.54,6.17,19.25,65.28,-0.8,-0.8,-0.8,-12.63,942.22
2,202,15:10,8.26,0.84,6.29,19.26,65.31,-0.62,-0.63,-0.62,-16.44,1000.8
2,202,15:20,8.11,2.82,6.3,19.4,68.38,0.69,0.69,0.69,-32.57,936.34
2,202,15:30,8.17,-1.8,6.36,19.44,73.65,-0.87,-0.88,-0.87,-37.73,912.75
2,202,15:40,7.31,0.7,6.55,19.32,71.08,-0.95,-0.95,-0.95,-20.25,834.12
2,202,15:50,8.01,-1.61,6.65,19.47,74.41,-0.92,-0.92,-0.92,-31.06,865.89
2,202,16:00,7.39,-2.25,6.75,19.54,76.2,-0.77,-0.77,-0.77,-55.2,771.94
2,202,16:10,7.85,-0.66,6.8,19.45,74.87,-0.57,-0.57,-0.57,-50.38,880.84
2,202,16:20,7.29,-0.56,6.87,19.54,74.87,-0.92,-0.92,-0.92,-22.23,804.26
2,202,16:30,7.92,-1.9,6.9,19.58,74.87,-0.9,-0.91,-0.9,35.43,872.12
2,202,16:40,7.99,0.2,6.9,19.63,74.87,-0.97,-0.97,-0.96,75.44,964.12
2,202,16:50,7.84,-0.67,6.9,19.51,74.87,-0.97,-0.97,-0.97,88.52,905.11
2,202,17:00,7.96,0.85,6.9,19.5,74.87,-0.98,-0.98,-0.98,100.21,959.12
2,202,17:10,8.4,0.27,6.8,19.55,74.87,-0.99,-0.99,-0.99,95.79,1021.08
2,202,17:20,7.26,-0.52,6.8,19.43,74.87,-0.99,-0.99,-0.99,81.38,782.82
2,202,17:30,7.58,-1.35,6.8,19.43,74.87,-0.99,-0.99,-0.98,79.58,799.75
2,202,17:40,7.03,-1.26,6.8,19.28,74.87,-0.84,-0.84,-0.84,64.49,699.3
2,202,17:50,6.72,-2.17,6.72,18.95,74.87,-0.67,-0.67,-0.67,69.77,642.71
2,202,18:00,7.65,-0.43,6.63,19.02,74.87,-0.99,-0.99,-0.99,86.53,812.97
2,202,18:10,7.58,0.39,6.49,18.76,74.87,-0.98,-0.99,-0.99,88.23,819.03
2,202,18:20,7.37,0.24,6.34,18.43,74.87,-0.99,-0.99,-0.99,113.44,761.32
2,202,18:30,7.98,1.62,6.13,18.25,74.87,-0.99,-0.99,-0.99,133.38,912.87
2,202,18:40,8.9,-0.39,5.92,18.25,74.87,-0.99,-0.99,-0.99,-70.21,1157.54
2,202,18:50,9.29,-1.59,5.73,18.27,74.87,-0.99,-0.99,-0.99,-20.11,1226.62
2,202,19:00,9.46,-3.45,5.56,18.2,74.87,-0.98,-0.99,-0.98,76.42,1208.44
2,202,19:10,9.12,-3.59,5.4,18.08,74.87,2.85,2.85,2.85,113.14,942.55
2,202,19:20,8.76,-4.75,5.25,17.77,74.87,6.73,6.73,6.73,113.36,599.16
2,202,19:30,8.98,-5.39,5.12,17.53,74.87,8.18,8.18,8.18,93.86,519.55
2,202,19:40,9.34,-4.99,5.02,17.29,74.87,7.98,7.98,7.98,110.89,589.59
2,202,19:50,9.03,-4.25,4.93,16.92,70.54,6.08,6.08,6.08,129.11,685.81
2,202,20:00,9.35,-4.26,4.76,16.72,63.46,6.41,6.41,6.41,127.52,693.86
2,202,20:10,10.1,-2.85,4.58,16.78,60.3,7.74,7.74,7.74,119.27,764.18
2,202,20:20,10.79,-5.66,4.5,16.88,60.24,6.54,6.54,6.54,159.67,961.15
2,202,20:30,11.1,-4.74,4.44,16.89,53.02,1.35,1.35,1.35,-35.01,1322.55
2,202,20:40,10.85,-5.94,4.37,16.88,50.48,-0.99,-0.99,-0.99,-92.08,1340.82
2,202,20:50,10.15,-3.46,4.19,16.96,45.65,-0.99,-0.99,-0.99,90.55,1340.9
2,202,21:00,10.69,-5.23,3.98,17.11,45.65,-0.99,-0.99,-0.99,208.9,1372.28
2,202,21:10,10.8,-3.87,3.83,17.24,45.65,2.55,2.55,2.55,188.72,1290.43
2,202,21:20,11.29,-1.17,3.7,17.45,45.65,8.4,8.4,8.4,149.0,1066.64
2,202,21:30,11.61,-0.02,3.65,17.5,45.65,9.79,9.79,9.79,157.63,1004.93
2,202,21:40,11.46,0.03,3.54,17.42,45.65,10.03,10.03,10.03,136.17,989.44
2,202,21:50,10.95,-0.69,3.45,17.33,45.65,10.67,10.67,10.67,102.16,782.84
2,202,22:00,11.03,-1.77,3.34,17.02,45.65,9.34,9.34,9.34,113.52,908.29
2,202,22:10,10.97,-2.61,3.17,16.89,45.65,9.03,9.03,9.03,125.06,937.6
2,202,22:20,11.43,-3.78,3.05,16.77,45.65,9.43,9.43,9.43,118.66,914.47
2,202,22:30,12.09,-4.78,2.94,16.58,45.65,8.66,8.66,8.66,147.13,1141.46
2,202,22:40,12.44,-4.51,2.9,16.61,45.65,8.34,8.34,8.34,142.61,1300.08
2,202,22:50,12.1,-6.64,2.85,16.57,45.65,8.21,8.21,8.21,119.75,1177.96
2,202,23:00,12.46,-2.75,2.81,16.59,45.65,9.78,9.78,9.78,118.4,1195.21
2,202,23:10,11.99,-1.71,2.8,16.78,45.65,9.04,9.04,9.04,125.98,1223.76
2,202,23:20,12.03,-2.96,2.77,16.77,45.65,8.79,8.79,8.79,151.67,1223.58
2,202,23:30,12.19,-0.91,2.7,16.8,45.65,9.33,9.33,9.33,135.95,1251.7
2,202,23:40,12.12,-0.64,2.66,16.89,45.65,9.84,9.84,9.84,117.51,1216.67
2,202,23:50,11.83,2.66,2.6,16.98,45.65,10.23,10.23,10.23,132.44,1178.07
3,201,00:00,4.82,-5.49,7.9,21.57,443.92,0.01,0.01,0.01,-122.15,333.23
3,201,00:10,6.2,-1.87,7.9,21.8,443.92,0.01,0.01,0.01,-196.19,552.98
3,201,00:20,5.66,-2.4,7.83,22.16,443.92,0.01,0.01,0.01,-172.89,463.5
3,201,00:30,5.73,0.24,7.79,22.17,443.92,0.01,0.01,0.01,-182.84,468.37
3,201,00:40,4.0,5.52,7.58,21.84,443.92,0.01,0.01,0.01,-101.39,197.43
3,201,00:50,3.05,6.29,7.5,21.28,443.92,0.01,0.01,0.01,-64.9,126.15
3,201,01:00,3.73,-3.94,7.37,21.06,443.92,0.01,0.01,0.01,-72.08,174.7
3,201,01:10,2.88,0.66,7.25,20.87,433.85,0.01,0.01,0.01,-31.0,120.68
3,201,01:20,2.6,5.65,7.11,20.63,433.35,0.01,0.01,0.01,-32.8,104.08
3,201,01:30,3.08,5.62,7.02,20.6,433.35,0.01,0.01,0.01,-49.3,145.06
3,201,01:40,3.09,5.51,7.1,20.51,433.35,0.01,0.01,0.01,-44.09,153.79
3,201,01:50,3.48,4.7,7.16,20.52,433.35,0.01,0.01,0.01,-55.93,187.73
3,201,02:00,5.84,5.31,7.33,20.8,437.61,0.01,0.01,0.01,-163.05,508.73
3,201,02:10,5.66,1.79,7.5,21.34,443.75,0.01,0.01,0.01,-155.34,452.26
3,201,02:20,5.19,1.42,7.52,21.41,449.08,0.01,0.01,0.01,-120.31,345.57
3,201,02:30,4.22,0.69,7.53,21.09,452.35,0.01,0.01,0.01,-71.12,203.4
3,201,02:40,3.89,3.45,7.55,20.95,452.35,0.01,0.01,0.01,-66.07,179.54
3,201,02:50,3.23,-0.27,7.55,20.81,460.14,0.01,0.01,0.01,-44.83,131.65
3,201,03:00,3.48,-1.62,7.6,20.84,462.42,0.01,0.01,0.01,-52.73,149.86
3,201,03:10,3.75,-1.44,7.68,20.9,462.42,0.01,0.01,0.01,-62.96,168.37
3,201,03:20,3.7,-7.12,7.8,20.88,462.42,0.01,0.01,0.01,-58.65,155.82
3,201,03:30,3.7,-0.04,7.74,20.85,452.87,0.01,0.01,0.01,-30.53,150.58
3,201,03:40,3.43,1.46,7.7,20.77,451.83,0.01,0.01,0.01,-35.14,130.41
3,201,03:50,3.16,-3.25,7.66,20.66,451.83,0.01,0.01,0.01,-33.6,116.42
3,201,04:00,3.8,-6.19,7.59,20.77,451.83,0.01,0.01,0.01,-55.21,161.28
3,201,04:10,4.1,0.05,7.43,20.69,443.55,0.01,0.01,0.01,-69.23,186.55
